日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2016/2/2,良,81,148,59,74,14,25,1.6,48
2016/2/3,良,68,81,49,64,16,26,1.71,26
2016/2/4,优,34,6,23,30,15,23,1.64,38
2016/2/5,良,54,100,37,50,13,21,1.56,52
2016/2/6,良,60,138,42,56,15,25,1.52,55
2016/2/7,良,70,103,48,66,29,32,1.81,42
2016/2/8,轻度污染,141,171,107,148,26,24,1.53,43
2016/2/9,良,78,148,57,79,16,14,1.31,55
2016/2/10,良,76,188,55,77,16,17,1.36,66
2016/2/11,良,88,225,65,92,15,20,1.47,61
2016/2/12,轻度污染,123,268,92,128,13,19,1.51,69
2016/2/13,良,99,344,72,96,11,16,1.4,67
2016/2/14,优,28,19,10,18,7,10,0.97,54
2016/2/15,优,42,137,24,41,9,13,1,63
2016/2/16,优,38,48,21,36,9,15,0.89,56
2016/2/17,良,51,89,33,51,12,18,0.92,46
2016/2/18,良,66,131,47,68,17,25,1.11,46
2016/2/19,良,80,155,58,84,14,22,0.85,77
2016/2/20,良,84,195,62,86,14,24,0.71,65
2016/2/21,优,38,12,23,32,12,18,0.69,52
2016/2/22,优,25,1,11,17,12,20,0.72,43
2016/2/23,优,27,20,9,14,8,18,0.61,53
2016/2/24,优,32,30,17,24,10,22,0.69,42
2016/2/25,优,42,43,29,41,10,22,0.66,45
2016/2/26,优,37,28,23,34,14,29,0.74,52
2016/2/27,良,65,160,44,76,19,36,1.1,36
2016/2/28,良,79,194,57,100,19,32,0.99,51
2016/2/29,良,81,218,56,89,19,31,0.95,58
2016/3/1,良,56,62,36,61,34,48,1.25,47
2016/3/2,轻度污染,108,232,81,129,20,33,1.1,69
2016/3/3,良,84,146,58,85,13,21,0.87,90
2016/3/4,良,89,153,65,103,24,26,0.87,64
2016/3/5,良,56,48,34,48,15,27,0.7,78
2016/3/6,良,67,80,46,75,21,35,0.87,49
2016/3/7,良,80,154,58,89,17,29,0.79,57
2016/3/8,良,76,270,53,76,13,16,0.61,87
2016/3/9,优,30,33,10,16,9,19,0.75,53
2016/3/10,优,26,32,8,10,15,24,0.5,42
2016/3/11,优,38,40,25,34,19,36,0.53,24
2016/3/12,良,58,69,40,56,16,24,0.8,47
2016/3/13,优,34,24,15,23,13,21,0.71,62
2016/3/14,优,46,56,30,48,26,30,0.66,72
2016/3/15,良,77,119,56,90,25,28,0.78,64
2016/3/16,良,53,56,35,52,17,23,0.88,60
2016/3/17,优,42,32,26,38,11,20,0.84,68
2016/3/18,良,59,66,40,62,18,35,0.96,53
2016/3/19,良,85,159,62,98,22,31,0.96,57
2016/3/20,轻度污染,104,254,77,106,15,21,0.79,74
2016/3/21,优,40,36,27,37,18,27,0.73,49
2016/3/22,优,29,17,16,24,14,24,0.82,33
2016/3/23,优,28,23,4,7,9,19,0.68,59
2016/3/24,优,40,70,12,16,10,20,0.63,83
2016/3/25,优,48,65,27,43,17,29,0.84,71
2016/3/26,优,44,28,25,39,13,27,0.71,66
2016/3/27,优,48,34,31,48,19,32,0.76,45
2016/3/28,优,44,14,28,43,18,22,0.67,50
2016/3/29,优,30,1,16,26,16,26,0.76,49
2016/3/30,优,34,3,13,20,15,27,0.69,63
2016/3/31,良,65,95,45,74,19,33,0.83,45
2016/4/1,良,76,133,55,85,16,23,0.82,52
2016/4/2,良,63,108,44,59,15,22,0.68,72
2016/4/3,良,69,266,48,63,19,25,0.69,79
2016/4/4,良,71,247,44,78,20,25,0.81,70
2016/4/5,良,52,108,32,50,13,12,0.73,84
2016/4/6,优,30,29,15,20,11,16,0.83,54
2016/4/7,优,34,33,8,14,13,16,0.62,70
2016/4/8,优,31,17,12,20,14,20,0.69,54
2016/4/9,优,42,78,16,42,13,21,0.84,52
2016/4/10,优,43,76,23,34,15,22,0.81,64
2016/4/11,优,49,77,30,50,25,29,0.84,48
2016/4/12,优,33,8,14,21,14,20,0.8,58
2016/4/13,优,35,9,16,23,16,22,0.79,66
2016/4/14,优,43,33,26,38,16,19,0.74,57
2016/4/15,优,48,57,26,46,14,18,0.7,69
2016/4/16,优,45,71,8,20,15,16,0.45,88
2016/4/17,优,40,34,12,24,13,19,0.52,65
2016/4/18,优,41,46,19,36,18,28,0.68,52
2016/4/19,良,54,89,35,57,19,33,0.66,51
2016/4/20,优,49,103,17,30,13,16,0.56,88
2016/4/21,优,49,76,30,49,21,30,0.75,42
2016/4/22,优,35,13,18,28,16,23,0.64,57
2016/4/23,优,38,36,22,33,16,23,0.67,55
2016/4/24,优,31,11,19,20,15,20,0.67,55
2016/4/25,优,31,8,15,28,16,22,0.71,33
2016/4/26,优,33,24,15,24,15,21,0.7,62
2016/4/27,优,42,35,22,35,15,23,0.77,58
2016/4/28,优,40,13,19,29,15,26,0.72,62
2016/4/29,优,31,3,19,29,15,29,0.84,51
2016/4/30,优,33,5,16,29,16,21,0.79,54
2016/5/1,良,53,63,34,52,17,20,0.82,64
2016/5/2,优,48,58,30,46,14,16,0.77,74
2016/5/3,良,58,144,38,60,16,27,0.9,59
2016/5/4,良,60,126,34,54,18,30,0.93,67
2016/5/5,良,59,135,37,63,19,29,0.95,61
2016/5/6,良,66,142,46,79,19,30,0.96,55
2016/5/7,优,47,101,25,39,11,14,0.69,77
2016/5/8,优,28,12,9,18,11,15,0.72,40
2016/5/9,优,36,29,9,19,10,16,0.7,69
2016/5/10,优,50,107,21,44,18,27,0.71,70
2016/5/11,良,62,101,24,49,17,25,0.7,86
2016/5/12,良,61,78,38,66,15,23,0.87,82
2016/5/13,优,45,45,17,28,11,17,0.78,86
2016/5/14,优,39,23,16,27,11,14,0.74,66
2016/5/15,良,51,178,20,40,11,12,0.43,91
2016/5/16,良,60,151,32,68,18,27,0.63,67
2016/5/17,良,65,111,44,75,19,24,0.7,83
2016/5/18,良,68,110,45,62,13,26,0.79,72
2016/5/19,良,58,75,41,55,12,17,0.79,68
2016/5/20,良,59,161,37,43,12,16,0.63,84
2016/5/21,优,49,160,32,49,17,29,0.8,55
2016/5/22,优,36,51,24,34,15,33,0.88,47
2016/5/23,优,27,14,7,11,12,19,0.86,48
2016/5/24,优,28,11,16,20,13,21,0.93,48
2016/5/25,优,35,27,16,25,12,20,0.91,58
2016/5/26,优,30,33,6,10,11,14,0.71,58
2016/5/27,优,24,7,10,14,12,18,0.69,44
2016/5/28,优,32,40,9,15,12,16,0.7,65
2016/5/29,优,43,85,20,31,14,22,0.8,76
