»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/10/1,”≈,48,143,20,50,19,25,0.98,49
2015/10/2,”≈,48,81,14,50,26,24,0.61,61
2015/10/3,”≈,48,92,19,49,36,30,0.61,61
2015/10/4,¡º,69,199,43,77,33,37,1.07,71
2015/10/5,«·∂»Œ€»æ,150,342,113,160,56,38,1.36,139
2015/10/6,÷–∂»Œ€»æ,186,356,141,204,58,62,2.09,121
2015/10/7,«·∂»Œ€»æ,123,342,91,119,47,31,1.17,107
2015/10/8,¡º,56,237,22,58,16,26,0.59,53
2015/10/9,¡º,53,163,23,59,21,33,0.71,31
2015/10/10,”≈,36,81,11,35,15,16,0.53,47
2015/10/11,”≈,35,58,14,30,15,20,0.7,41
2015/10/12,”≈,48,92,23,49,26,29,0.73,44
2015/10/13,¡º,54,78,30,58,29,41,0.86,52
2015/10/14,«·∂»Œ€»æ,112,251,83,118,65,60,1.36,77
2015/10/15,÷–∂»Œ€»æ,177,342,135,163,63,54,1.65,98
2015/10/16,÷–∂»Œ€»æ,153,310,116,146,45,37,1.51,128
2015/10/17,÷–∂»Œ€»æ,152,320,111,147,53,41,1.51,133
2015/10/18,¡º,53,78,20,58,18,28,0.66,55
2015/10/19,¡º,88,222,56,109,47,53,1.52,36
2015/10/20,¡º,58,76,24,66,22,25,0.7,55
2015/10/21,”≈,40,25,24,37,19,26,0.8,44
2015/10/22,¡º,67,134,44,75,46,53,1.12,16
2015/10/23,«·∂»Œ€»æ,115,283,86,126,51,62,2.01,14
2015/10/24,¡º,62,104,31,69,25,27,0.99,41
2015/10/25,¡º,100,283,66,111,43,47,1.36,31
2015/10/26,«·∂»Œ€»æ,117,317,76,133,43,55,1.42,24
2015/10/27,¡º,59,189,26,71,29,28,0.71,37
2015/10/28,¡º,55,137,29,62,40,31,0.85,31
2015/10/29,¡º,52,150,28,59,29,27,0.86,33
2015/10/30,¡º,62,226,40,69,43,33,1.08,26
2015/10/31,¡º,62,230,37,73,65,43,0.96,27
2015/11/1,«·∂»Œ€»æ,134,344,102,131,91,73,1.95,29
2015/11/2,÷ÿ∂»Œ€»æ,218,354,173,212,84,86,3.01,21
2015/11/3,÷–∂»Œ€»æ,174,341,132,192,66,60,2.26,62
2015/11/4,÷–∂»Œ€»æ,166,342,126,143,70,50,1.32,99
2015/11/5,¡º,75,175,21,91,29,17,0.61,60
2015/11/6,¡º,56,207,26,62,41,18,0.65,64
2015/11/7,÷ÿ∂»Œ€»æ,212,349,167,137,63,32,1.09,65
2015/11/8,÷ÿ∂»Œ€»æ,207,344,165,163,68,31,1.07,75
2015/11/9,«·∂»Œ€»æ,117,301,88,120,72,38,1.13,56
2015/11/10,÷–∂»Œ€»æ,187,346,144,166,92,57,1.48,46
2015/11/11,÷ÿ∂»Œ€»æ,208,353,163,185,111,62,1.62,33
2015/11/12,—œ÷ÿŒ€»æ,275,363,224,271,173,74,2.05,8
2015/11/13,÷ÿ∂»Œ€»æ,235,360,185,233,144,85,2.72,13
2015/11/14,÷–∂»Œ€»æ,180,343,136,165,112,75,2.54,25
2015/11/15,¡º,82,227,50,84,50,29,1.12,39
2015/11/16,¡º,55,136,27,56,50,24,0.82,42
2015/11/17,¡º,64,205,37,73,51,27,0.86,32
2015/11/18,”≈,49,155,28,53,64,23,0.65,40
2015/11/19,¡º,52,133,35,48,34,17,0.6,40
2015/11/20,¡º,61,163,43,51,53,23,0.74,55
2015/11/21,”≈,50,115,34,46,48,19,0.67,63
2015/11/22,”≈,50,190,24,55,67,16,0.67,51
2015/11/23,”≈,46,171,23,48,59,13,0.64,54
2015/11/24,”≈,36,123,21,33,61,16,0.61,54
2015/11/25,”≈,46,141,26,44,83,20,0.64,52
2015/11/26,”≈,41,98,21,37,63,19,0.65,56
2015/11/27,¡º,92,291,66,83,91,43,1.27,24
2015/11/28,«·∂»Œ€»æ,104,257,77,109,117,46,1.22,26
2015/11/29,«·∂»Œ€»æ,136,280,103,111,156,56,1.27,26
2015/11/30,÷ÿ∂»Œ€»æ,235,327,187,215,157,73,2.03,19
2015/12/1,÷–∂»Œ€»æ,173,312,135,156,119,68,2.34,15
2015/12/2,¡º,79,201,57,71,54,35,1.37,36
2015/12/3,¡º,55,163,32,54,64,24,0.68,43
2015/12/4,¡º,73,267,47,80,77,41,0.93,32
2015/12/5,«·∂»Œ€»æ,103,270,73,79,92,42,1.33,28
2015/12/6,«·∂»Œ€»æ,109,264,81,116,107,47,1.29,19
2015/12/7,÷–∂»Œ€»æ,185,316,148,145,138,64,1.81,17
2015/12/8,—œ÷ÿŒ€»æ,252,341,202,258,177,84,3.42,8
2015/12/9,÷–∂»Œ€»æ,187,309,144,169,141,77,1.78,12
2015/12/10,«·∂»Œ€»æ,108,232,77,92,78,40,1.08,40
2015/12/11,”≈,42,64,25,37,71,23,0.72,49
2015/12/12,«·∂»Œ€»æ,113,256,84,103,127,48,1.25,26
2015/12/13,«·∂»Œ€»æ,108,261,80,90,93,44,1.27,31
2015/12/14,÷–∂»Œ€»æ,180,291,139,159,136,60,2.07,16
2015/12/15,¡º,83,235,57,79,71,34,1.19,35
2015/12/16,”≈,46,123,18,48,65,19,0.73,46
2015/12/17,¡º,75,287,47,78,91,36,1.12,24
2015/12/18,¡º,93,263,67,86,86,39,1.32,32
2015/12/19,«·∂»Œ€»æ,148,303,112,157,129,56,2.16,17
2015/12/20,÷–∂»Œ€»æ,152,275,116,138,174,83,2.65,17
2015/12/21,÷ÿ∂»Œ€»æ,246,305,195,231,145,74,2.83,17
2015/12/22,—œ÷ÿŒ€»æ,258,314,207,243,127,68,2.15,13
2015/12/23,—œ÷ÿŒ€»æ,339,338,289,323,144,78,2.91,20
2015/12/24,«·∂»Œ€»æ,101,207,73,97,99,42,1.38,39
2015/12/25,÷–∂»Œ€»æ,182,296,142,190,132,67,2.56,20
2015/12/26,¡º,54,90,23,59,49,18,0.78,55
2015/12/27,¡º,66,154,42,70,104,36,1.11,34
2015/12/28,«·∂»Œ€»æ,137,287,102,129,152,59,1.83,24
2015/12/29,÷ÿ∂»Œ€»æ,237,343,189,227,192,80,2.8,20
2015/12/30,«·∂»Œ€»æ,149,237,114,145,125,51,1.7,35
2015/12/31,«·∂»Œ€»æ,148,236,113,152,109,55,2.02,29
2016/1/1,—œ÷ÿŒ€»æ,277,361,229,274,172,95,3.55,24
2016/1/2,÷–∂»Œ€»æ,162,240,127,167,123,56,1.87,44
2016/1/3,«·∂»Œ€»æ,105,143,78,96,93,40,1.23,49
2016/1/4,¡º,95,170,68,98,102,38,1.26,45
2016/1/5,¡º,92,246,65,94,97,43,1.26,34
2016/1/6,¡º,95,249,69,93,94,36,1.25,41
2016/1/7,¡º,83,207,56,78,102,42,1.14,42
2016/1/8,¡º,86,201,60,88,104,43,1.23,40
2016/1/9,÷–∂»Œ€»æ,152,274,116,156,144,56,1.94,32
2016/1/10,¡º,61,108,40,56,71,27,0.96,57
2016/1/11,¡º,59,161,37,63,75,30,1.04,54
2016/1/12,¡º,83,257,57,91,108,42,1.36,43
2016/1/13,¡º,88,215,62,89,93,40,1.49,47
2016/1/14,«·∂»Œ€»æ,108,239,78,112,115,48,1.57,40
2016/1/15,«·∂»Œ€»æ,124,251,93,128,118,48,1.42,45
2016/1/16,¡º,88,169,64,97,67,27,0.98,63
2016/1/17,¡º,52,104,30,49,70,16,0.82,71
2016/1/18,¡º,58,122,36,59,81,24,0.96,59
2016/1/19,”≈,48,45,29,44,76,23,0.77,60
2016/1/20,«·∂»Œ€»æ,112,297,83,95,118,38,1.27,42
2016/1/21,«·∂»Œ€»æ,111,304,82,111,126,42,1.23,40
2016/1/22,”≈,50,145,27,48,79,17,0.5,65
2016/1/23,”≈,48,116,22,47,64,14,0.52,65
2016/1/24,¡º,91,350,53,122,110,37,1.03,49
2016/1/25,«·∂»Œ€»æ,118,350,78,165,134,53,1.55,35
2016/1/26,¡º,98,298,67,107,104,45,1.12,45
2016/1/27,«·∂»Œ€»æ,138,318,102,135,113,55,1.7,37
2016/1/28,«·∂»Œ€»æ,112,252,79,118,98,39,1.43,43
2016/1/29,”≈,49,119,28,48,68,21,0.69,56
2016/1/30,¡º,68,176,46,58,80,27,0.95,53
2016/1/31,«·∂»Œ€»æ,110,316,81,101,114,42,1.42,41
2016/2/1,«·∂»Œ€»æ,126,317,92,111,123,46,1.53,45
2016/2/2,«·∂»Œ€»æ,126,282,92,127,149,54,1.65,44
2016/2/3,÷–∂»Œ€»æ,162,328,124,152,155,61,1.9,42
2016/2/4,¡º,94,213,67,92,94,41,1.29,57
2016/2/5,«·∂»Œ€»æ,105,254,75,98,95,39,1.4,52
2016/2/6,¡º,53,86,32,51,73,26,0.88,67
2016/2/7,«·∂»Œ€»æ,135,330,102,124,127,47,1.89,53
2016/2/8,—œ÷ÿŒ€»æ,270,339,222,292,128,45,2.19,48
2016/2/9,¡º,75,139,52,67,83,26,1.15,66
2016/2/10,¡º,59,91,36,63,99,29,0.86,73
2016/2/11,¡º,77,210,55,73,84,38,1.11,60
2016/2/12,¡º,98,239,69,95,64,35,1.3,55
2016/2/13,¡º,83,330,17,113,52,11,0.69,78
2016/2/14,¡º,60,326,23,63,53,15,0.8,81
2016/2/15,¡º,84,346,59,77,87,34,1.27,56
2016/2/16,¡º,54,218,26,53,67,22,0.84,71
2016/2/17,¡º,80,293,52,80,99,50,1.54,49
2016/2/18,¡º,80,218,54,74,74,36,1.22,60
2016/2/19,¡º,58,80,35,59,66,29,0.87,63
2016/2/20,¡º,62,134,33,66,57,27,0.82,63
2016/2/21,”≈,44,28,22,42,61,24,0.66,67
2016/2/22,¡º,81,202,55,90,94,37,0.94,62
2016/2/23,¡º,54,124,29,53,65,21,0.74,70
2016/2/24,¡º,81,234,55,87,76,40,1.19,54
2016/2/25,¡º,63,143,40,60,77,32,0.84,65
2016/2/26,¡º,83,231,58,80,65,42,1.1,55
2016/2/27,¡º,70,181,48,62,73,32,1.01,62
2016/2/28,¡º,93,245,43,117,53,23,0.85,64
