»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2016/1/24,”≈,42,58,17,31,30,24,0.91,58
2016/1/25,¡º,64,185,43,69,48,49,1.63,31
2016/1/26,¡º,72,184,48,79,53,50,1.98,40
2016/1/27,«·∂»Œ€»æ,123,297,92,133,77,71,2.04,29
2016/1/28,«·∂»Œ€»æ,122,267,92,124,61,63,1.94,40
2016/1/29,÷–∂»Œ€»æ,152,315,116,157,66,71,2.3,41
2016/1/30,÷–∂»Œ€»æ,169,340,126,173,53,59,2.01,37
2016/1/31,¡º,52,126,23,55,27,21,0.96,72
2016/2/1,¡º,65,150,43,71,48,45,1.42,39
2016/2/2,¡º,89,169,65,99,60,55,1.76,37
2016/2/3,¡º,86,137,62,83,38,42,2.02,52
2016/2/4,”≈,45,42,22,42,29,25,1.23,76
2016/2/5,¡º,52,98,19,50,26,24,1.02,62
2016/2/6,”≈,43,31,18,46,36,33,1.23,56
2016/2/7,¡º,58,58,24,59,46,36,1.54,64
2016/2/8,¡º,55,18,33,53,64,39,1.63,58
2016/2/9,”≈,47,30,30,45,42,33,1.46,74
2016/2/10,¡º,76,187,55,74,58,48,2.09,56
2016/2/11,¡º,90,229,66,83,49,43,1.88,68
2016/2/12,¡º,81,185,27,103,11,10,0.78,83
2016/2/13,”≈,47,143,9,38,14,9,0.63,80
2016/2/14,”≈,38,127,15,33,27,21,1.08,60
2016/2/15,”≈,49,245,30,49,34,30,1.21,54
2016/2/16,¡º,55,235,36,59,42,39,1.5,46
2016/2/17,¡º,68,227,46,79,41,38,1.43,52
2016/2/18,÷–∂»Œ€»æ,176,347,60,241,38,29,0.96,62
2016/2/19,—œ÷ÿŒ€»æ,332,358,77,470,13,12,0.46,85
2016/2/20,—œ÷ÿŒ€»æ,332,362,82,459,20,21,0.7,68
2016/2/21,÷–∂»Œ€»æ,154,352,73,255,48,48,1.54,26
2016/2/22,«·∂»Œ€»æ,109,272,45,166,26,25,0.79,61
2016/2/23,¡º,72,187,29,93,40,38,0.93,49
2016/2/24,¡º,62,150,29,71,34,37,1.31,47
2016/2/25,¡º,61,122,19,71,28,35,0.97,60
2016/2/26,¡º,64,158,19,74,37,41,1.35,50
2016/2/27,¡º,83,234,26,116,28,35,1.38,57
2016/2/28,¡º,92,240,31,128,14,23,1.27,64
2016/2/29,”≈,48,67,21,52,36,46,1.23,42
2016/3/1,¡º,58,70,27,65,40,42,1.34,53
2016/3/2,¡º,56,41,21,61,34,41,1.65,58
2016/3/3,¡º,59,56,27,65,41,55,2.31,52
2016/3/4,«·∂»Œ€»æ,134,236,35,178,11,22,0.86,75
2016/3/5,¡º,71,86,17,89,25,37,0.77,64
2016/3/6,¡º,69,86,21,86,24,38,1.24,56
2016/3/7,¡º,98,205,38,143,33,42,0.9,51
2016/3/8,«·∂»Œ€»æ,134,345,78,213,47,49,1.84,52
2016/3/9,¡º,73,311,34,96,14,13,0.92,73
2016/3/10,¡º,64,277,33,77,26,27,1.43,58
2016/3/11,¡º,88,302,56,119,35,42,1.59,59
2016/3/12,«·∂»Œ€»æ,113,310,63,169,25,36,1.67,58
2016/3/13,¡º,73,186,32,95,36,36,1.64,62
