»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2016/1/1,÷–∂»Œ€»æ,155,260,116,232,195,51,2.17,27
2016/1/2,÷–∂»Œ€»æ,176,264,133,232,202,57,2.12,29
2016/1/3,÷–∂»Œ€»æ,195,281,148,265,196,60,2.12,23
2016/1/4,—œ÷ÿŒ€»æ,318,352,242,397,94,79,3.2,14
2016/1/5,÷–∂»Œ€»æ,177,333,134,219,156,57,1.86,10
2016/1/6,¡º,95,250,63,115,75,35,1.34,25
2016/1/7,¡º,62,146,30,73,79,31,1.24,23
2016/1/8,¡º,59,114,28,67,72,29,1.15,26
2016/1/9,¡º,95,185,66,132,180,45,1.98,18
2016/1/10,÷–∂»Œ€»æ,179,291,136,228,173,67,2.75,12
2016/1/11,÷–∂»Œ€»æ,175,341,134,198,77,58,2.16,9
2016/1/12,«·∂»Œ€»æ,104,299,74,128,115,44,1.66,14
2016/1/13,¡º,71,180,31,91,100,36,1.2,28
2016/1/14,¡º,67,123,25,82,82,30,1.13,36
2016/1/15,¡º,76,136,42,100,122,41,1.52,30
2016/1/16,÷–∂»Œ€»æ,158,287,117,231,166,63,2.85,11
2016/1/17,÷–∂»Œ€»æ,183,329,139,215,76,49,2.19,17
2016/1/18,¡º,69,160,26,78,35,26,0.97,41
2016/1/19,¡º,69,137,41,85,99,46,1.44,26
2016/1/20,÷–∂»Œ€»æ,163,347,123,210,139,79,2.46,11
2016/1/21,÷ÿ∂»Œ€»æ,231,362,180,277,167,91,3.18,8
2016/1/22,¡º,91,278,55,94,42,35,1.14,41
2016/1/23,¡º,58,188,9,70,20,11,0.72,55
2016/1/24,¡º,67,265,17,82,57,21,0.9,45
2016/1/25,¡º,62,160,27,72,92,32,1.09,38
2016/1/26,¡º,60,110,31,68,92,38,1.3,31
2016/1/27,«·∂»Œ€»æ,101,246,72,141,196,60,2.11,12
2016/1/28,«·∂»Œ€»æ,132,279,99,193,203,75,2.45,11
2016/1/29,÷–∂»Œ€»æ,172,330,129,214,93,66,2.45,11
2016/1/30,«·∂»Œ€»æ,122,295,91,137,47,42,1.53,13
2016/1/31,¡º,84,258,57,83,60,34,1.41,31
2016/2/1,¡º,53,106,22,56,59,29,1.06,43
2016/2/2,¡º,66,92,38,80,99,44,1.5,26
2016/2/3,¡º,86,140,53,118,128,49,1.93,24
2016/2/4,«·∂»Œ€»æ,107,237,79,142,140,58,2.03,23
2016/2/5,¡º,72,167,30,87,39,25,1.16,47
2016/2/6,¡º,55,91,19,59,53,21,1.13,51
2016/2/7,¡º,67,95,33,83,80,23,1.17,49
2016/2/8,¡º,81,56,52,107,102,27,1.38,50
2016/2/9,¡º,84,178,60,107,115,42,2.06,37
2016/2/10,«·∂»Œ€»æ,127,302,96,155,118,55,2.2,40
2016/2/11,÷–∂»Œ€»æ,167,313,126,188,133,66,2.63,27
2016/2/12,÷ÿ∂»Œ€»æ,231,344,181,248,138,58,3.76,9
2016/2/13,”≈,41,101,20,36,31,15,0.96,43
2016/2/14,”≈,33,63,11,27,20,8,0.73,61
2016/2/15,”≈,43,157,14,43,29,12,0.79,57
2016/2/16,”≈,41,74,15,39,41,17,0.82,55
2016/2/17,”≈,49,70,27,52,74,28,0.97,43
2016/2/18,¡º,72,178,36,94,49,22,1.02,54
2016/2/19,—œ÷ÿŒ€»æ,283,354,83,397,25,17,1.08,54
2016/2/20,¡º,68,156,27,86,44,22,0.73,65
2016/2/21,«·∂»Œ€»æ,109,273,69,165,193,66,1.53,15
2016/2/22,÷–∂»Œ€»æ,163,334,109,266,296,59,1.45,39
2016/2/23,¡º,64,158,27,77,58,32,0.77,61
2016/2/24,¡º,81,235,40,108,74,43,0.95,53
2016/2/25,¡º,90,242,41,129,95,47,1.21,48
2016/2/26,¡º,57,127,22,62,59,36,0.71,62
2016/2/27,¡º,81,227,53,100,97,65,1.38,35
2016/2/28,¡º,72,164,40,80,53,43,0.91,56
2016/2/29,¡º,56,111,25,61,72,43,0.92,57
2016/3/1,¡º,91,226,58,129,135,63,1.64,51
2016/3/2,«·∂»Œ€»æ,102,206,67,147,148,61,1.57,59
2016/3/3,«·∂»Œ€»æ,121,247,75,180,147,67,1.44,66
2016/3/4,÷–∂»Œ€»æ,171,289,106,260,125,74,1.7,58
